Date_ID,Minute,Hour,Day,Week,Month,Quarter,Year
819,22,8,8,42,2,1,2018
820,5,5,7,34,4,2,2023
821,11,15,25,45,9,3,2022
822,27,10,8,48,4,2,2019
823,42,8,21,15,11,4,2018
824,38,0,2,49,9,3,2020
825,43,0,8,45,9,3,2019
826,50,20,29,15,8,3,2020
827,59,0,3,20,7,3,2018
828,39,22,27,19,6,2,2018
829,50,12,14,8,1,1,2022
830,33,7,8,37,11,4,2021
831,30,22,1,8,5,2,2018
832,13,3,14,25,9,3,2019
833,33,18,14,31,11,4,2023
834,37,13,27,48,7,3,2019
835,42,21,12,14,4,2,2022
836,55,6,13,20,11,4,2019
837,16,12,16,6,9,3,2020
838,0,2,29,21,7,3,2019
839,13,15,17,50,9,3,2018
840,12,16,7,47,3,1,2023
841,12,3,9,10,2,1,2020
842,17,9,22,29,5,2,2018
843,48,8,27,43,2,1,2020
844,7,9,3,11,9,3,2021
845,55,0,2,27,5,2,2019
846,45,16,2,15,10,4,2021
847,1,2,2,34,2,1,2020
848,56,9,15,50,2,1,2021
849,13,2,2,19,2,1,2021
850,11,13,1,38,10,4,2022
851,53,16,9,42,3,1,2019
852,9,7,3,10,8,3,2023
853,51,22,18,48,6,2,2020
854,6,19,30,22,11,4,2020
855,30,11,29,42,1,1,2020
856,18,16,30,28,8,3,2018
857,30,18,4,38,2,1,2020
858,37,20,23,39,5,2,2018
859,9,0,10,4,11,4,2020
860,57,1,14,23,8,3,2021
861,10,6,1,43,10,4,2019
862,15,1,18,45,1,1,2018
863,3,16,3,15,4,2,2020
864,21,22,15,3,6,2,2019
865,20,14,7,35,7,3,2023
866,18,14,2,12,1,1,2021
867,44,20,10,8,9,3,2021
868,46,10,25,23,9,3,2021
869,45,15,4,10,4,2,2022
870,7,7,28,18,3,1,2018
871,53,1,13,1,2,1,2022
872,42,11,7,31,8,3,2020
873,31,8,2,47,11,4,2023
874,39,21,9,32,1,1,2023
875,40,14,4,34,1,1,2021
876,43,9,19,11,8,3,2019
877,10,21,2,16,4,2,2023
878,25,18,17,24,8,3,2020
879,17,15,30,31,5,2,2020
880,33,0,12,33,3,1,2022
881,23,3,16,36,1,1,2019
882,46,13,28,4,6,2,2021
883,50,11,26,44,5,2,2019
884,43,0,20,23,2,1,2022
885,39,9,14,31,7,3,2021
886,43,14,23,31,6,2,2021
887,48,13,25,11,5,2,2022
888,43,4,21,20,2,1,2020
889,36,14,17,41,4,2,2023
890,26,5,6,4,10,4,2022
891,12,10,19,18,7,3,2021
892,24,17,12,7,11,4,2022
893,11,20,7,23,3,1,2021
894,52,7,2,8,2,1,2022
895,17,11,19,6,5,2,2020
896,8,21,17,2,3,1,2022
897,18,4,13,29,1,1,2018
898,27,11,18,4,4,2,2023
899,35,17,29,13,5,2,2018
900,14,7,18,14,5,2,2023
901,8,18,29,24,7,3,2018
902,32,3,16,34,7,3,2018
903,55,17,15,47,5,2,2019
904,14,15,16,45,7,3,2020
905,33,21,22,23,5,2,2019
906,39,17,22,5,5,2,2022
907,34,12,7,51,4,2,2022
908,44,1,1,21,4,2,2022
909,57,12,13,36,7,3,2022
910,51,13,17,38,9,3,2023
911,37,7,11,47,8,3,2020
912,11,10,16,4,6,2,2020
913,29,3,15,44,9,3,2019
914,39,23,22,31,6,2,2021
915,18,2,4,49,8,3,2018
916,28,2,25,50,12,4,2023
917,48,20,12,35,12,4,2021
918,23,0,27,46,6,2,2022
919,5,19,28,27,10,4,2023
920,28,4,23,51,7,3,2018
921,35,15,27,11,6,2,2020
922,11,12,5,33,9,3,2018
923,1,5,4,13,7,3,2020
924,28,5,29,2,5,2,2019
925,9,19,8,43,9,3,2018
926,40,21,15,45,11,4,2020
927,49,10,10,21,9,3,2023
928,47,9,9,8,2,1,2021
929,3,7,12,51,1,1,2019
930,0,12,15,5,12,4,2022
931,25,22,20,10,3,1,2021
932,56,13,10,11,5,2,2021
933,10,4,1,2,7,3,2019
934,3,12,20,25,12,4,2023
935,52,1,29,39,4,2,2021
936,52,16,22,26,1,1,2020
937,49,9,14,3,11,4,2022
938,34,6,18,9,5,2,2020
939,58,20,13,1,10,4,2019
940,22,7,25,11,7,3,2019
941,52,3,30,51,6,2,2019
942,35,2,5,5,12,4,2023
943,28,21,23,33,9,3,2023
944,42,12,25,20,2,1,2018
945,37,23,23,5,1,1,2020
946,16,18,3,37,11,4,2018
947,54,10,26,47,10,4,2019
948,5,7,10,49,6,2,2023
949,48,3,7,23,7,3,2023
950,51,11,18,5,7,3,2020
951,33,14,27,9,11,4,2020
952,7,18,27,8,5,2,2023
953,21,21,14,49,5,2,2023
954,56,9,9,6,1,1,2021
955,49,8,15,51,9,3,2019
956,24,17,10,6,10,4,2021
957,28,21,17,37,2,1,2021
958,43,23,18,12,7,3,2020
959,40,4,12,47,1,1,2019
960,25,23,10,9,6,2,2020
961,50,21,19,17,8,3,2018
962,19,16,4,8,1,1,2023
963,41,6,15,48,1,1,2018
964,10,8,9,29,5,2,2018
965,28,6,25,20,9,3,2019
966,10,8,27,33,4,2,2018
967,43,21,23,22,9,3,2019
968,8,19,10,47,12,4,2021
969,54,2,26,44,8,3,2018
970,22,19,30,26,1,1,2023
971,48,18,26,19,1,1,2021
972,37,16,23,49,7,3,2019
973,27,22,25,13,10,4,2023
974,2,2,27,45,1,1,2018
975,52,0,12,3,12,4,2022
976,58,0,27,45,9,3,2018
977,53,5,24,14,5,2,2020
978,56,11,14,20,6,2,2021
979,12,15,13,37,6,2,2023
980,28,6,21,46,7,3,2019
981,52,13,19,28,3,1,2020
982,14,8,18,33,11,4,2018
983,53,13,2,14,2,1,2020
984,30,3,9,9,12,4,2021
985,38,20,12,30,5,2,2022
986,54,17,4,8,4,2,2018
987,31,0,14,34,11,4,2022
988,18,10,11,22,8,3,2023
989,29,1,15,23,3,1,2019
990,57,15,20,33,11,4,2020
991,5,9,22,50,11,4,2020
992,18,15,17,29,8,3,2018
993,21,15,29,50,7,3,2021
994,25,13,25,23,10,4,2023
995,1,2,26,4,12,4,2019
996,51,8,22,13,12,4,2021
997,39,22,25,10,3,1,2019
998,2,4,3,5,1,1,2019
999,57,15,5,26,7,3,2018
1000,27,1,21,48,1,1,2022
1001,52,22,30,39,5,2,2020
1002,30,7,9,1,3,1,2022
1003,11,6,2,15,12,4,2022
1004,47,3,30,21,2,1,2023
1005,5,17,18,20,12,4,2023
1006,13,21,13,39,2,1,2021
1007,51,14,21,36,7,3,2021
1008,7,4,19,1,4,2,2023
1009,48,17,19,12,12,4,2022
1010,31,18,5,50,8,3,2019
1011,1,4,25,10,3,1,2019
1012,52,5,16,20,7,3,2019
1013,43,2,23,11,2,1,2023
1014,1,19,30,42,11,4,2019
1015,43,2,29,31,3,1,2022
1016,1,13,17,18,11,4,2022
1017,40,14,18,36,3,1,2018
1018,21,2,25,36,9,3,2018
1019,2,19,30,28,8,3,2019
1020,56,19,7,50,9,3,2018
1021,11,13,29,46,12,4,2020
1022,59,11,2,6,7,3,2021
1023,37,16,1,24,7,3,2018
1024,13,3,30,37,11,4,2018
1025,15,4,26,37,12,4,2020
1026,48,6,27,2,9,3,2021
1027,32,22,27,21,12,4,2020
1028,41,5,17,2,10,4,2018
1029,44,8,16,37,4,2,2019
1030,2,11,25,14,8,3,2019
1031,16,23,7,20,2,1,2023
1032,30,6,17,35,7,3,2021
1033,40,7,19,44,3,1,2022
1034,49,22,10,33,7,3,2023
1035,8,11,4,12,9,3,2022
1036,21,0,2,51,12,4,2019
1037,53,12,15,14,9,3,2018
1038,9,20,20,29,9,3,2020
1039,4,14,13,34,12,4,2023
1040,34,4,29,27,4,2,2023
1041,21,13,25,23,8,3,2020
1042,51,18,1,50,3,1,2023
1043,17,12,16,43,1,1,2019
1044,37,16,2,42,5,2,2019
1045,13,7,2,26,4,2,2023
1046,48,11,13,34,4,2,2020
1047,24,4,27,42,1,1,2023
1048,32,8,6,30,3,1,2023
1049,10,13,9,42,7,3,2021
1050,49,5,15,3,5,2,2022
1051,29,4,14,35,1,1,2021
1052,22,1,12,11,7,3,2021
1053,25,13,18,39,11,4,2023
1054,38,21,26,11,9,3,2023
1055,42,9,2,14,12,4,2018
1056,52,0,6,41,6,2,2023
1057,36,11,22,1,1,1,2021
1058,10,11,28,9,3,1,2022
1059,52,5,5,51,10,4,2023
1060,24,4,6,19,9,3,2021
1061,54,18,12,43,2,1,2019
1062,39,20,12,5,7,3,2020
1063,2,4,6,13,8,3,2018
1064,15,15,26,15,1,1,2019
1065,2,6,10,42,8,3,2022
1066,58,5,19,24,7,3,2018
1067,30,22,23,45,11,4,2021
1068,26,0,15,16,3,1,2022
1069,8,4,26,20,2,1,2018
1070,37,10,5,43,1,1,2020
1071,43,1,16,45,2,1,2018
1072,53,4,26,50,8,3,2022
1073,23,0,8,23,10,4,2018
1074,44,19,19,43,9,3,2020
1075,2,20,10,47,6,2,2022
1076,25,16,2,10,12,4,2022
1077,57,6,27,43,7,3,2023
1078,43,1,4,49,7,3,2019
1079,2,14,18,23,8,3,2018
1080,45,19,4,32,7,3,2023
1081,36,2,21,44,4,2,2022
1082,22,3,4,2,4,2,2022
1083,50,12,14,27,7,3,2021
1084,25,16,21,11,7,3,2021
1085,16,5,24,37,5,2,2020
1086,18,2,6,28,3,1,2023
1087,36,15,26,43,8,3,2018
1088,34,21,23,33,11,4,2022
1089,51,22,24,48,4,2,2019
1090,27,0,25,51,2,1,2018
1091,28,2,20,48,10,4,2021
1092,57,16,23,16,11,4,2018
1093,18,15,8,3,8,3,2023
1094,48,18,9,30,10,4,2022
1095,33,0,2,8,9,3,2020
1096,0,5,14,35,2,1,2018
1097,18,16,8,26,7,3,2021
1098,31,10,14,45,2,1,2022
1099,44,22,5,12,10,4,2018
1100,1,15,27,40,6,2,2018
1101,20,0,14,38,3,1,2018
1102,37,3,5,46,1,1,2019
1103,47,18,23,3,6,2,2020
1104,11,11,21,4,9,3,2021
1105,35,3,10,17,12,4,2018
1106,15,11,17,23,12,4,2023
1107,44,4,2,44,2,1,2019
1108,12,18,30,33,3,1,2020
1109,56,14,13,31,4,2,2023
1110,15,7,5,20,7,3,2019
1111,59,5,30,13,8,3,2022
1112,48,4,27,21,2,1,2020
1113,27,19,23,20,4,2,2022
1114,4,22,7,51,12,4,2023
1115,38,18,20,23,6,2,2018
1116,37,21,19,1,10,4,2021
1117,40,22,26,46,6,2,2020
1118,22,5,28,14,10,4,2023
1119,10,15,25,12,4,2,2020
1120,35,23,3,24,12,4,2020
1121,36,11,13,28,9,3,2022
1122,6,5,5,36,9,3,2019
1123,11,3,21,46,7,3,2021
1124,52,18,2,3,4,2,2021
1125,28,2,7,22,7,3,2018
1126,16,14,3,39,2,1,2022
1127,24,20,28,42,4,2,2018
1128,40,21,3,23,2,1,2021
1129,10,2,30,23,6,2,2023
1130,10,21,27,45,11,4,2019
1131,49,9,26,11,7,3,2023
1132,27,2,10,32,10,4,2020
1133,27,21,3,32,11,4,2019
1134,33,4,26,7,10,4,2023
1135,3,10,2,12,10,4,2022
1136,0,20,30,11,3,1,2023
1137,3,15,9,28,3,1,2021
1138,37,0,19,29,3,1,2020
1139,16,9,5,8,12,4,2018
1140,31,23,1,3,5,2,2020
1141,1,7,28,5,10,4,2020
1142,29,13,15,37,11,4,2023
1143,9,11,29,14,10,4,2018
1144,54,13,4,34,8,3,2020
1145,7,2,30,15,1,1,2020
1146,40,7,4,3,9,3,2018
1147,32,0,20,4,12,4,2023
1148,21,16,23,46,9,3,2021
1149,50,18,6,17,7,3,2023
1150,6,20,19,17,9,3,2020
1151,47,17,28,13,9,3,2018
1152,27,23,6,36,1,1,2022
1153,47,4,20,12,2,1,2020
1154,12,21,14,39,5,2,2023
1155,36,23,9,20,5,2,2019
1156,46,2,1,50,3,1,2023
1157,24,15,5,15,10,4,2023
1158,28,2,30,24,7,3,2022
1159,3,21,3,27,9,3,2022
1160,18,3,30,3,3,1,2018
1161,24,20,4,13,2,1,2023
1162,21,1,29,45,3,1,2018
1163,32,3,26,17,9,3,2019
1164,18,8,25,29,8,3,2023
1165,16,2,14,36,6,2,2020
1166,58,23,14,12,7,3,2019
1167,1,1,26,1,1,1,2022
1168,56,21,13,12,2,1,2021
1169,55,3,15,45,12,4,2021
1170,15,10,11,20,5,2,2023
1171,12,16,23,48,4,2,2021
1172,12,0,1,24,7,3,2019
1173,51,9,27,18,3,1,2021
1174,3,2,11,43,2,1,2021
1175,23,10,14,11,12,4,2023
1176,18,12,15,3,5,2,2023
1177,31,7,15,8,10,4,2018
1178,31,20,27,12,12,4,2020
1179,12,2,29,48,7,3,2023
1180,33,6,28,15,11,4,2018
1181,16,1,1,13,10,4,2023
1182,3,2,25,33,5,2,2023
1183,17,22,24,8,8,3,2020
1184,30,16,9,47,5,2,2023
1185,46,7,27,14,6,2,2019
1186,32,7,20,41,7,3,2022
1187,38,13,20,29,11,4,2018
1188,10,21,5,49,10,4,2018
1189,49,2,26,44,12,4,2018
1190,50,8,4,7,10,4,2023
1191,57,19,26,11,3,1,2023
1192,46,12,9,5,3,1,2022
1193,58,13,15,34,9,3,2019
1194,10,19,6,1,12,4,2019
1195,0,1,29,6,4,2,2021
1196,22,16,2,44,5,2,2023
1197,0,4,25,31,3,1,2019
1198,54,22,10,34,5,2,2020
1199,33,13,17,9,10,4,2021
1200,55,12,16,20,9,3,2018
1201,33,6,6,28,3,1,2022
1202,41,19,6,30,11,4,2020
1203,29,23,11,7,3,1,2023
1204,21,5,1,10,3,1,2020
1205,47,15,27,18,6,2,2018
1206,31,20,24,26,11,4,2019
1207,42,21,12,11,6,2,2022
1208,53,3,27,12,3,1,2021
1209,30,6,13,15,5,2,2020
1210,43,20,23,4,11,4,2023
1211,12,12,16,42,12,4,2019
1212,27,19,10,30,9,3,2019
1213,40,20,18,50,9,3,2021
1214,7,14,11,32,11,4,2023
1215,54,12,12,14,8,3,2020
1216,14,4,19,50,11,4,2020
1217,48,22,25,22,8,3,2023
1218,8,17,14,44,1,1,2021
1219,13,9,13,14,2,1,2019
1220,53,19,22,9,12,4,2023
1221,53,13,14,23,3,1,2021
1222,22,23,30,8,11,4,2020
1223,23,6,4,1,9,3,2021
1224,12,8,2,13,4,2,2022
1225,37,20,26,38,9,3,2019
1226,20,16,7,39,11,4,2021
1227,24,12,27,7,2,1,2020
1228,5,22,11,40,2,1,2022
1229,6,9,19,35,7,3,2023
1230,42,4,18,15,3,1,2022
1231,42,15,9,21,9,3,2020
1232,47,9,10,46,12,4,2018
1233,45,11,11,25,1,1,2018
1234,49,4,28,48,5,2,2020
1235,24,1,22,9,10,4,2020
1236,38,21,18,49,5,2,2018
1237,43,13,9,9,5,2,2019
1238,51,13,13,17,6,2,2022
1239,40,1,26,41,4,2,2023
1240,9,20,10,26,11,4,2022
1241,17,22,13,34,1,1,2018
1242,42,21,11,5,5,2,2020
1243,25,7,28,47,12,4,2018
1244,50,0,14,35,4,2,2020
1245,40,2,26,31,2,1,2021
1246,10,14,9,39,1,1,2019
1247,10,16,27,47,6,2,2023
1248,25,10,3,5,3,1,2022
1249,26,16,29,49,3,1,2020
1250,21,1,6,34,10,4,2018
1251,58,21,6,35,9,3,2022
1252,4,14,18,46,6,2,2023
1253,27,9,20,10,12,4,2020
1254,21,11,29,4,4,2,2018
1255,15,12,9,8,11,4,2022
1256,2,14,24,50,4,2,2018
1257,37,8,29,42,12,4,2019
1258,17,21,25,6,3,1,2023
1259,11,15,26,9,5,2,2022
1260,6,1,9,49,5,2,2020
1261,41,15,29,12,2,1,2021
1262,3,6,8,24,8,3,2022
1263,39,2,13,16,3,1,2022
1264,45,11,6,16,10,4,2021
1265,52,3,8,8,8,3,2020
1266,28,5,19,21,3,1,2020
1267,54,5,24,48,3,1,2023
1268,17,9,28,31,10,4,2022
1269,15,2,13,9,3,1,2023
1270,49,11,20,4,3,1,2020
1271,45,13,19,19,6,2,2021
1272,29,20,5,36,7,3,2021
1273,28,4,22,49,3,1,2018
1274,1,22,8,19,8,3,2018
1275,55,22,17,17,9,3,2023
1276,19,7,29,7,3,1,2021
1277,15,0,3,40,6,2,2019
1278,11,16,7,35,8,3,2021
1279,25,18,8,28,5,2,2019
1280,47,18,13,11,6,2,2021
1281,29,23,8,6,6,2,2020
1282,8,20,8,23,4,2,2022
1283,27,18,4,28,2,1,2022
1284,12,13,30,41,3,1,2018
1285,16,5,28,1,5,2,2023
1286,39,0,1,17,1,1,2019
1287,42,6,14,17,12,4,2022
1288,52,6,19,24,2,1,2019
1289,21,20,10,2,6,2,2022
1290,45,9,26,10,11,4,2023
1291,8,5,21,26,5,2,2021
1292,57,16,12,25,12,4,2020
1293,11,13,18,49,8,3,2018
1294,45,13,23,5,12,4,2021
1295,36,11,1,32,4,2,2022
1296,25,11,11,21,8,3,2022
1297,20,8,23,42,2,1,2019
1298,45,17,28,17,8,3,2021
1299,29,0,27,32,9,3,2021
1300,22,23,24,23,6,2,2021
1301,36,18,14,9,5,2,2020
1302,8,10,11,39,3,1,2019
1303,13,11,28,31,11,4,2022
1304,53,1,19,47,5,2,2020
1305,43,13,25,33,3,1,2020
1306,52,0,28,26,12,4,2020
1307,32,4,29,49,5,2,2023
1308,21,19,28,38,3,1,2018
1309,11,19,6,6,10,4,2021
1310,33,23,4,40,6,2,2019
1311,38,7,18,41,4,2,2021
1312,3,14,23,33,1,1,2023
1313,20,7,21,1,10,4,2018
1314,54,14,24,1,12,4,2023
1315,10,16,7,22,1,1,2022
1316,37,0,18,21,5,2,2023
1317,34,4,26,31,10,4,2018
1318,26,22,19,8,5,2,2019
1319,6,20,15,46,2,1,2020
1320,33,15,19,50,3,1,2019
1321,6,12,24,50,11,4,2023
1322,18,23,28,28,8,3,2020
1323,0,7,28,49,3,1,2022
1324,38,10,8,30,12,4,2020
1325,58,16,26,8,11,4,2022
1326,41,20,9,42,11,4,2021
1327,56,13,27,21,5,2,2023
1328,16,12,19,20,6,2,2022
1329,41,2,27,14,9,3,2020
1330,12,1,24,33,10,4,2018
1331,21,7,20,45,9,3,2018
1332,29,17,24,13,12,4,2023
1333,8,6,24,46,8,3,2023
1334,34,11,9,4,8,3,2019
1335,50,12,27,10,5,2,2021
1336,6,7,26,27,7,3,2023
1337,31,23,10,10,3,1,2020
1338,59,6,8,2,12,4,2018
1339,54,10,12,30,12,4,2018
1340,13,10,15,7,11,4,2021
1341,19,2,7,32,7,3,2023
1342,26,20,1,32,3,1,2018
1343,52,5,25,15,3,1,2019
1344,21,15,16,1,8,3,2020
1345,26,6,7,10,5,2,2021
1346,23,20,2,33,11,4,2018
1347,24,6,27,42,10,4,2022
1348,16,11,4,24,3,1,2018
1349,2,17,24,31,7,3,2022
1350,59,2,2,37,11,4,2019
1351,0,0,6,19,7,3,2021
1352,50,22,25,40,3,1,2022
1353,58,2,11,6,3,1,2020
1354,5,8,3,14,12,4,2020
1355,35,19,27,44,8,3,2019
1356,45,21,8,23,12,4,2021
1357,0,20,5,1,8,3,2022
1358,30,22,27,42,2,1,2019
1359,6,20,19,17,1,1,2019
1360,29,6,30,35,3,1,2022
1361,0,0,15,41,10,4,2020
1362,27,16,30,11,7,3,2020
1363,22,18,23,33,7,3,2022
1364,53,5,19,15,5,2,2018
1365,35,4,24,18,4,2,2020
1366,31,11,28,43,5,2,2018
1367,18,10,29,12,11,4,2019
1368,25,9,12,5,2,1,2020
1369,12,17,1,47,9,3,2023
1370,44,4,10,49,9,3,2023
1371,38,9,11,27,7,3,2021
1372,3,10,11,49,3,1,2022
1373,13,6,2,35,11,4,2022
1374,19,21,18,46,4,2,2021
1375,38,9,17,26,3,1,2023
1376,18,18,18,11,5,2,2019
1377,39,22,19,25,7,3,2019
1378,49,1,8,31,7,3,2021
1379,1,3,21,21,5,2,2018
1380,5,13,12,15,12,4,2023
1381,38,22,21,30,4,2,2020
1382,40,13,3,27,7,3,2019
1383,24,5,18,21,2,1,2023
1384,46,0,4,24,1,1,2018
1385,22,0,8,21,5,2,2021
1386,34,15,16,42,10,4,2018
1387,54,22,29,44,1,1,2022
1388,53,19,9,15,5,2,2018
1389,29,8,4,22,4,2,2022
1390,49,7,3,50,12,4,2019
1391,17,5,15,22,6,2,2023
1392,17,22,30,6,2,1,2020
1393,30,13,2,50,1,1,2022
1394,18,1,20,33,5,2,2023
1395,31,19,12,16,12,4,2018
1396,7,14,2,28,8,3,2019
1397,2,4,23,25,8,3,2021
1398,36,15,1,19,7,3,2018
1399,46,1,2,39,6,2,2018
1400,14,6,13,30,1,1,2020
1401,0,11,20,42,3,1,2018
1402,24,9,22,42,10,4,2018
1403,13,3,10,29,9,3,2020
1404,15,20,26,39,2,1,2022
1405,5,12,9,32,2,1,2019
1406,44,18,20,30,9,3,2019
1407,32,3,10,47,6,2,2022
1408,38,23,4,39,6,2,2019
1409,27,21,7,39,5,2,2022
1410,17,17,25,51,6,2,2022
1411,10,17,8,5,7,3,2019
1412,29,8,19,34,5,2,2019
1413,18,16,10,11,6,2,2020
1414,31,13,22,7,6,2,2019
1415,37,12,24,24,11,4,2021
1416,22,0,18,47,11,4,2018
1417,11,15,11,25,4,2,2021
1418,41,2,30,36,4,2,2018
1419,3,4,10,46,7,3,2018
1420,8,15,24,45,7,3,2020
1421,16,7,19,35,3,1,2023
1422,59,1,5,3,2,1,2023
1423,32,14,3,7,9,3,2021
1424,25,19,3,37,6,2,2020
1425,53,4,8,13,11,4,2019
1426,33,7,30,46,10,4,2023
1427,14,6,7,30,8,3,2020
1428,6,18,29,28,3,1,2021
1429,6,4,26,31,2,1,2023
1430,7,10,29,5,10,4,2021
1431,13,9,21,33,5,2,2022
1432,11,16,10,43,12,4,2018
1433,44,16,26,22,2,1,2022
1434,28,16,19,10,11,4,2020
1435,4,4,6,16,7,3,2019
1436,24,18,24,17,8,3,2021
1437,55,23,17,30,12,4,2021
1438,34,8,18,46,11,4,2019
1439,20,19,30,27,2,1,2018
1440,43,14,20,11,11,4,2021
1441,17,3,30,34,12,4,2023
1442,41,22,17,18,11,4,2021
1443,52,20,17,39,1,1,2018
1444,52,17,2,33,5,2,2019
1445,54,11,22,14,6,2,2022
1446,19,14,17,7,5,2,2023
1447,43,4,10,5,12,4,2022
1448,12,14,2,31,10,4,2023
1449,8,5,2,43,10,4,2019
1450,15,3,10,39,12,4,2021
1451,7,2,18,20,2,1,2022
1452,33,8,18,12,9,3,2022
1453,53,10,19,7,3,1,2020
1454,17,19,14,46,9,3,2018
1455,29,13,25,13,5,2,2021
1456,34,19,23,11,3,1,2018
1457,14,14,5,45,10,4,2023
1458,49,22,27,27,2,1,2022
1459,13,7,19,36,9,3,2022
1460,59,19,1,19,1,1,2023
1461,25,15,15,42,4,2,2023
1462,3,4,28,13,3,1,2022
1463,35,3,1,10,7,3,2020
1464,7,19,25,15,4,2,2018
1465,8,19,18,43,11,4,2018
1466,24,18,28,18,11,4,2021
1467,36,9,10,14,11,4,2023
1468,9,22,10,33,3,1,2021
1469,57,10,29,3,5,2,2018
1470,47,22,27,13,2,1,2022
1471,45,20,27,13,9,3,2019
1472,38,7,18,35,3,1,2020
1473,31,18,25,24,1,1,2022
1474,8,17,1,18,12,4,2019
1475,19,11,13,43,3,1,2021
1476,38,7,4,22,12,4,2018
1477,7,20,26,20,9,3,2023
1478,16,23,25,28,4,2,2022
1479,49,10,2,37,8,3,2020
1480,36,7,12,8,7,3,2018
1481,4,3,30,37,8,3,2020
1482,26,4,3,4,9,3,2019
1483,52,7,30,42,3,1,2018
1484,21,2,15,19,11,4,2022
1485,13,12,5,16,6,2,2021
1486,28,9,21,3,7,3,2022
1487,15,19,27,11,1,1,2022
1488,48,23,8,32,12,4,2021
1489,40,7,10,30,1,1,2018
1490,16,5,24,38,12,4,2019
1491,23,14,1,31,4,2,2020
1492,30,20,12,19,3,1,2019
1493,46,20,7,33,9,3,2019
1494,21,22,22,39,1,1,2022
1495,5,5,16,35,6,2,2018
1496,26,6,2,14,1,1,2019
1497,16,4,2,48,11,4,2018
1498,53,4,16,28,4,2,2020
1499,34,5,22,12,7,3,2020
1500,2,9,7,42,12,4,2022
1501,48,21,8,13,1,1,2020
1502,46,3,27,4,6,2,2020
1503,39,21,10,22,11,4,2023
1504,57,11,18,17,6,2,2019
1505,57,0,14,30,11,4,2023
1506,30,9,24,47,9,3,2022
1507,43,17,15,28,4,2,2018
1508,1,13,21,16,3,1,2018
1509,19,15,20,39,1,1,2022
1510,4,10,8,51,1,1,2020
1511,18,17,15,15,1,1,2021
1512,9,23,29,24,3,1,2021
1513,17,0,18,40,5,2,2022
1514,50,9,19,21,2,1,2020
1515,17,8,2,40,6,2,2020
1516,44,8,15,16,4,2,2022
1517,5,8,6,42,12,4,2019
1518,12,15,8,25,4,2,2023
1519,48,19,5,44,6,2,2021
1520,1,20,8,43,2,1,2023
1521,56,19,13,27,11,4,2023
1522,45,17,3,23,6,2,2020
1523,12,15,29,8,5,2,2020
1524,19,22,21,18,9,3,2019
1525,38,9,22,4,10,4,2023
1526,49,9,3,14,2,1,2021
1527,28,18,10,40,3,1,2021
1528,30,17,25,24,3,1,2018
1529,34,8,26,39,7,3,2020
1530,39,18,18,19,8,3,2018
1531,7,11,2,51,9,3,2019
1532,33,20,9,16,6,2,2019
1533,1,3,11,42,9,3,2018
1534,5,15,17,9,10,4,2018
1535,1,2,22,45,5,2,2018
1536,38,8,5,13,3,1,2022
1537,38,10,12,1,7,3,2018
1538,6,2,15,41,10,4,2018
1539,19,2,25,50,3,1,2019
1540,15,5,24,38,12,4,2018
1541,58,8,13,2,4,2,2019
1542,1,17,30,18,7,3,2019
1543,13,18,11,28,1,1,2022
1544,33,14,19,1,7,3,2018
1545,20,7,20,35,11,4,2023
1546,28,3,9,5,6,2,2018
1547,59,15,22,7,2,1,2022
1548,52,22,8,21,3,1,2019
1549,36,11,27,3,9,3,2018
1550,2,6,13,43,7,3,2023
1551,17,5,14,32,6,2,2023
1552,1,23,19,6,2,1,2022
1553,55,0,7,15,1,1,2018
1554,14,19,13,3,4,2,2021
1555,20,21,8,24,6,2,2018
1556,44,2,9,45,7,3,2023
1557,41,17,24,47,5,2,2023
1558,41,3,8,6,2,1,2019
1559,57,18,22,23,1,1,2018
1560,7,4,5,36,9,3,2022
1561,32,4,27,42,11,4,2018
1562,49,23,20,5,6,2,2021
1563,47,18,24,24,2,1,2019
1564,34,5,30,36,8,3,2020
1565,36,4,7,9,4,2,2018
1566,37,3,30,49,1,1,2022
1567,1,12,16,45,11,4,2018
1568,32,19,10,32,9,3,2020
1569,1,13,3,7,1,1,2019
1570,13,6,4,40,3,1,2022
1571,30,15,27,51,11,4,2022
1572,40,0,10,44,10,4,2018
1573,36,11,6,30,9,3,2019
1574,56,16,22,4,4,2,2021
1575,33,15,10,9,8,3,2023
1576,11,21,23,6,2,1,2018
1577,53,11,21,33,4,2,2021
1578,28,11,29,5,11,4,2020
1579,52,17,23,37,7,3,2019
1580,32,23,8,23,3,1,2023
1581,7,23,9,38,8,3,2018
1582,53,16,11,29,11,4,2018
1583,54,15,29,4,9,3,2020
1584,55,22,14,49,4,2,2022
1585,55,9,21,1,10,4,2018
1586,45,22,23,4,5,2,2023
1587,53,17,12,4,7,3,2023
1588,2,12,15,22,5,2,2019
1589,56,4,7,3,7,3,2021
1590,14,9,12,8,8,3,2018
1591,4,15,29,3,7,3,2022
1592,39,8,25,48,8,3,2021
1593,56,13,27,8,11,4,2018
1594,54,0,7,10,8,3,2020
1595,7,4,30,28,10,4,2020
1596,20,17,14,36,5,2,2022
1597,29,16,30,44,2,1,2022
1598,31,13,18,26,4,2,2023
1599,10,7,20,40,4,2,2021
1600,47,15,10,51,1,1,2020
1601,23,17,17,36,1,1,2022
1602,10,22,18,37,7,3,2021
1603,43,3,23,47,10,4,2019
1604,28,8,14,30,9,3,2019
