ID,Member_ID,Customer_ID,Service_ID,Branch_ID,Date_ID,Channel,Action,Severity
556,849,28904,77,47,13705,Online,Feedback,6
557,353,26057,54,27,26315,Online,Feedback,10
558,840,21745,36,41,1438,In Person,Feedback,5
559,669,39732,95,40,953,In Person,Feedback,10
560,316,33113,70,49,44059,Online,Feedback,3
561,340,24370,25,8,45537,In Person,Inquiry,7
562,39,31255,43,11,22204,In Person,Inquiry,8
563,713,20774,51,29,9287,In Person,Inquiry,8
564,908,29198,37,11,36884,Phone,Feedback,2
565,993,15016,54,23,31197,In Person,Feedback,2
566,48,10895,38,40,1022,In Person,Complaint,1
567,263,38178,86,39,23870,Online,Inquiry,2
568,963,17976,68,38,47018,Online,Complaint,5
569,511,29382,13,11,27330,Online,Inquiry,8
570,826,16252,12,20,36507,Online,Inquiry,9
571,547,43299,7,38,36692,In Person,Inquiry,4
572,580,43296,92,23,24047,In Person,Feedback,9
573,428,11847,51,6,8777,In Person,Feedback,2
574,824,38910,33,13,10471,Phone,Complaint,8
575,360,7735,56,4,37107,In Person,Complaint,8
576,331,8796,73,4,21079,In Person,Feedback,1
577,193,27490,96,12,47248,In Person,Complaint,4
578,584,41826,29,11,20484,In Person,Feedback,7
579,465,30075,74,25,3889,Phone,Inquiry,6
580,697,35831,30,7,20095,Phone,Complaint,10
581,657,42831,25,27,1515,Online,Complaint,4
582,629,19777,81,48,12786,Phone,Inquiry,2
583,73,42111,74,41,24239,In Person,Complaint,10
584,408,39114,31,52,43392,Online,Feedback,3
585,443,19008,60,25,12122,Phone,Feedback,2
586,454,18230,51,28,39402,In Person,Feedback,7
587,554,18733,17,30,14937,Online,Complaint,9
588,807,21022,43,53,43225,Phone,Inquiry,1
589,768,908,15,48,24044,Online,Inquiry,10
590,46,5806,65,6,27823,Online,Complaint,2
591,877,34394,78,44,23991,Online,Feedback,9
592,172,35426,13,44,2538,In Person,Complaint,10
593,557,26043,8,9,9573,Online,Complaint,2
594,461,28975,5,40,35860,Phone,Inquiry,1
595,114,16046,26,9,38623,Phone,Inquiry,4
596,201,17105,76,23,36310,In Person,Complaint,8
597,38,28879,1,47,1657,Phone,Feedback,7
598,454,3519,81,26,45649,In Person,Complaint,6
599,393,11951,10,52,32568,Online,Complaint,2
600,79,42393,45,49,896,Phone,Inquiry,7
601,872,35965,55,14,8868,Phone,Feedback,5
602,776,8888,96,28,7432,In Person,Inquiry,1
603,32,33456,24,44,2834,Phone,Complaint,7
604,157,3511,95,18,14854,In Person,Inquiry,2
605,871,4618,92,2,9881,Phone,Feedback,4
606,571,4216,49,28,30078,Online,Feedback,6
607,938,41276,78,23,6564,Phone,Inquiry,1
608,520,40991,36,1,2567,Phone,Complaint,10
609,101,27584,14,52,41977,In Person,Complaint,2
610,569,44611,0,11,39510,Phone,Inquiry,3
611,929,29232,95,3,146,Online,Inquiry,9
612,504,35243,57,50,35812,Online,Feedback,2
613,949,13216,60,8,30994,Online,Complaint,7
614,589,9176,85,30,735,Online,Inquiry,1
615,545,38138,78,19,6196,Online,Feedback,8
616,215,31121,53,9,21717,In Person,Feedback,9
617,623,30959,35,14,33271,Phone,Complaint,3
618,284,5863,40,48,18113,In Person,Feedback,2
619,684,6320,95,33,11205,Phone,Complaint,3
620,365,38499,34,20,13028,Phone,Complaint,1
621,827,39197,43,52,3768,In Person,Feedback,2
622,540,2991,18,22,46509,Online,Inquiry,10
623,472,16446,82,22,19988,In Person,Feedback,6
624,312,20116,76,35,10716,Phone,Feedback,6
625,866,16622,29,42,36623,Phone,Complaint,4
626,461,23351,60,34,26994,Phone,Inquiry,8
627,550,6318,97,19,44913,Online,Complaint,9
628,224,1335,65,7,3998,In Person,Complaint,10
629,57,30108,79,28,48798,Phone,Feedback,5
630,898,23414,22,39,10938,Online,Complaint,3
631,982,4766,93,9,23034,Phone,Inquiry,1
632,667,36847,32,32,19619,In Person,Complaint,2
633,334,17216,94,6,38316,Online,Feedback,7
634,644,11564,64,11,47284,In Person,Complaint,2
635,615,24052,35,52,49953,Phone,Complaint,7
636,153,16549,5,39,15407,Online,Complaint,2
637,419,4113,11,12,12185,In Person,Feedback,7
638,878,1725,40,51,32521,Phone,Complaint,3
639,775,7766,57,5,9396,Phone,Complaint,10
640,622,19694,97,2,41813,In Person,Feedback,9
641,34,24927,22,35,19361,Phone,Complaint,1
642,627,43258,54,49,24897,Phone,Inquiry,4
643,490,28981,90,22,18691,Online,Complaint,8
644,675,8111,67,24,48654,Phone,Complaint,7
645,634,25126,25,20,28904,Phone,Feedback,2
646,593,7533,73,4,4005,Online,Complaint,9
647,227,19777,52,10,8348,Online,Complaint,10
648,486,9794,18,38,40009,Online,Complaint,2
649,469,10600,15,21,45013,Online,Complaint,5
650,191,19576,43,11,42054,Phone,Inquiry,3
651,169,12066,89,39,7551,In Person,Inquiry,3
652,392,19324,0,11,22405,In Person,Complaint,2
653,467,27210,73,36,19344,Phone,Inquiry,7
654,206,1435,27,2,20245,In Person,Inquiry,3
655,972,14914,2,16,43771,In Person,Feedback,10
656,750,31046,46,1,15805,Online,Feedback,9
657,268,30496,12,2,21796,Phone,Feedback,6
658,163,41941,23,44,45057,Online,Inquiry,9
659,113,18024,24,52,41100,Online,Feedback,7
660,872,15613,29,39,47280,Online,Feedback,4
661,145,30060,64,38,4525,Phone,Complaint,9
662,510,5450,34,43,38471,Phone,Feedback,4
663,724,26194,64,17,40602,In Person,Feedback,2
664,276,34654,83,37,30786,In Person,Inquiry,9
665,491,5873,37,26,6805,Phone,Feedback,2
666,76,40948,95,5,12211,Online,Inquiry,6
667,188,35388,62,18,45879,Phone,Complaint,1
668,220,23893,81,30,31670,Online,Complaint,3
669,742,15072,80,42,44466,Online,Inquiry,6
670,964,3931,55,45,48388,Phone,Inquiry,5
671,399,18108,7,49,43151,Online,Inquiry,8
672,978,22172,65,13,40214,Online,Inquiry,10
673,398,44128,35,35,8475,In Person,Inquiry,10
674,808,9628,4,4,5192,Phone,Inquiry,4
675,436,26300,75,37,38888,Online,Complaint,4
676,819,39599,82,53,41914,Phone,Inquiry,5
677,380,9053,16,43,14305,Phone,Inquiry,4
678,182,6183,49,9,7559,Online,Inquiry,4
679,391,3122,85,47,47118,In Person,Complaint,10
680,614,17867,6,12,18964,Phone,Complaint,3
681,690,22526,29,38,905,Online,Inquiry,10
682,999,22566,76,27,843,Online,Feedback,3
683,512,24996,14,8,19952,In Person,Inquiry,4
684,512,36808,5,42,27367,Phone,Feedback,4
685,109,35386,88,13,31471,In Person,Feedback,4
686,440,3976,2,9,25915,Phone,Inquiry,4
687,134,8978,81,53,44453,Online,Complaint,6
688,262,32411,32,18,18804,In Person,Feedback,3
689,536,9734,35,7,41410,In Person,Feedback,3
690,455,9721,37,32,35697,Online,Feedback,5
691,489,37496,62,33,33877,In Person,Feedback,8
692,539,15961,31,43,10295,In Person,Feedback,4
693,837,23930,31,52,3045,Phone,Feedback,5
694,480,14884,25,8,36005,In Person,Complaint,3
695,416,22236,32,5,42101,In Person,Feedback,7
696,383,10728,24,38,48206,In Person,Inquiry,1
697,345,18183,10,39,15092,Phone,Inquiry,1
698,387,11071,79,4,22732,Online,Feedback,4
699,933,16896,54,25,46384,In Person,Feedback,8
700,323,7191,17,31,24158,In Person,Complaint,5
701,373,11991,14,6,27985,Online,Inquiry,2
702,439,30503,60,2,24066,Online,Inquiry,4
703,494,36435,34,28,39385,Online,Inquiry,1
704,766,44234,24,47,4841,Phone,Inquiry,9
705,206,38199,79,1,18840,Online,Feedback,6
706,689,41394,79,30,16642,Phone,Complaint,9
707,922,26819,75,20,26703,In Person,Inquiry,2
708,495,4685,52,51,12953,In Person,Feedback,3
709,133,11404,55,9,33751,Online,Complaint,3
710,153,15103,46,49,25535,Online,Complaint,7
711,76,34212,68,11,13739,Phone,Inquiry,1
712,665,12550,81,42,44350,Phone,Feedback,5
713,524,37108,27,46,42011,In Person,Inquiry,2
714,932,23474,8,30,7682,In Person,Feedback,3
715,598,22710,7,8,36073,Phone,Inquiry,9
716,827,24195,71,34,2559,Phone,Feedback,5
717,618,38122,5,29,6845,Online,Complaint,7
718,488,17713,31,4,31876,In Person,Inquiry,8
719,823,21516,47,35,28941,In Person,Feedback,8
720,893,36509,84,52,7084,Phone,Feedback,9
721,342,30563,12,13,41081,Online,Complaint,5
722,91,10650,1,53,20787,In Person,Inquiry,3
723,111,13861,75,6,17922,Online,Feedback,6
724,751,13612,39,52,4037,Phone,Complaint,4
725,858,12417,83,34,43921,Online,Complaint,5
726,212,26317,7,7,46935,Online,Inquiry,5
727,794,41001,87,48,24307,Phone,Feedback,10
728,309,39272,74,19,26369,Phone,Feedback,2
729,288,16752,73,51,43361,Online,Feedback,5
730,872,31259,22,10,48989,Phone,Complaint,6
731,844,29340,88,1,45549,In Person,Complaint,6
732,164,14878,5,34,1140,Phone,Inquiry,9
733,350,39798,67,8,29422,Phone,Feedback,7
734,100,40892,6,25,43445,Phone,Inquiry,4
735,414,14267,58,15,16460,In Person,Inquiry,3
736,138,30389,93,9,14226,Online,Inquiry,10
737,467,40707,82,16,40994,Online,Complaint,2
738,900,13551,21,7,49758,Phone,Feedback,9
739,97,16077,46,4,39527,Online,Complaint,5
740,696,28547,99,37,27705,Online,Inquiry,4
741,446,3608,6,49,22268,In Person,Inquiry,6
742,706,14378,59,21,8304,Online,Complaint,4
743,355,41844,84,16,27,Phone,Complaint,9
744,983,26507,71,17,26818,Phone,Complaint,2
745,252,2484,45,22,45465,Phone,Complaint,8
746,867,30834,43,42,23530,Phone,Inquiry,7
747,296,30856,40,33,33703,In Person,Inquiry,3
748,791,3601,73,52,7995,In Person,Inquiry,4
749,91,22285,61,49,24489,Phone,Feedback,3
750,617,1333,8,48,20363,Phone,Inquiry,3
751,96,4433,60,34,20093,Phone,Feedback,9
752,413,31114,75,16,9679,Online,Feedback,2
753,413,22911,93,41,10166,Phone,Feedback,9
754,998,13445,18,33,46144,Phone,Inquiry,2
755,956,40659,91,13,21026,In Person,Complaint,7
756,303,23443,87,11,21728,Online,Complaint,2
757,625,4189,41,33,19415,Phone,Inquiry,7
758,683,4125,58,16,16974,Phone,Feedback,2
759,711,10595,59,29,35643,Phone,Complaint,4
760,295,41761,21,9,16555,Phone,Inquiry,5
761,808,19606,64,37,6802,In Person,Complaint,8
762,771,30246,25,17,33789,In Person,Inquiry,8
763,943,752,70,30,36147,In Person,Inquiry,4
764,344,1647,53,23,32083,Online,Inquiry,10
765,628,26608,80,27,31174,Phone,Complaint,7
766,385,44231,90,45,31729,In Person,Feedback,10
767,991,43808,39,33,29832,Phone,Inquiry,8
768,581,34545,72,49,2433,Online,Complaint,8
769,19,29629,28,51,31421,In Person,Inquiry,1
770,330,42521,70,31,18687,In Person,Feedback,7
771,384,41001,14,40,4340,Phone,Complaint,7
772,58,12791,98,36,996,Phone,Feedback,7
773,775,32448,99,24,36388,Online,Complaint,5
774,631,8270,25,39,14452,Online,Feedback,5
775,877,27529,4,19,15289,Online,Feedback,9
776,97,40025,65,30,3663,Online,Complaint,7
777,472,19939,54,48,7922,In Person,Complaint,1
778,508,2426,8,16,28664,Phone,Inquiry,9
779,668,16007,71,2,22457,In Person,Feedback,10
780,362,7545,85,35,24649,In Person,Complaint,8
781,180,38671,26,53,29264,In Person,Feedback,5
782,714,15319,59,6,1906,Online,Inquiry,4
783,398,42491,16,6,24617,In Person,Inquiry,10
784,589,13939,71,8,18086,Online,Feedback,4
785,923,24472,62,17,34170,Phone,Complaint,7
786,859,12947,34,19,12611,Online,Feedback,2
787,133,9685,75,52,26189,Online,Feedback,8
788,187,15522,78,28,32033,Online,Complaint,6
789,91,5681,36,16,6576,In Person,Feedback,9
790,364,18098,45,31,6619,In Person,Complaint,5
791,186,9133,49,20,49158,Phone,Complaint,4
792,475,10523,65,53,5405,In Person,Inquiry,6
793,793,26551,88,14,34135,Online,Complaint,1
794,591,38324,28,52,31541,In Person,Feedback,1
795,114,9690,67,7,40431,Phone,Inquiry,3
796,138,25840,6,40,33819,In Person,Complaint,9
797,562,5814,94,8,126,In Person,Inquiry,6
798,47,6875,77,10,23810,Phone,Complaint,10
799,438,21903,45,5,32989,Online,Feedback,1
800,898,39623,99,48,35773,In Person,Feedback,8
801,47,32321,0,9,7336,In Person,Feedback,7
802,993,31478,37,49,47983,Phone,Complaint,3
803,615,29821,39,26,49553,Phone,Inquiry,3
804,194,2384,97,44,29221,Phone,Complaint,6
805,611,5352,36,5,39470,Phone,Feedback,6
806,464,29929,41,5,7303,In Person,Feedback,4
807,739,10571,58,21,27308,In Person,Complaint,1
808,151,31632,48,41,49795,Online,Complaint,8
809,904,9543,38,27,20634,In Person,Complaint,4
810,36,24369,3,45,25587,Online,Feedback,4
811,978,18702,55,27,30065,Online,Complaint,5
812,413,33868,77,42,45492,Online,Complaint,4
813,498,25679,95,4,10260,Online,Complaint,8
814,125,27768,25,9,25016,Online,Complaint,8
815,693,26883,98,29,15801,In Person,Feedback,5
816,878,34760,74,51,42990,Phone,Inquiry,7
817,39,9014,86,42,1566,In Person,Inquiry,5
818,402,10883,4,36,10107,In Person,Complaint,4
819,135,42150,55,22,37118,Online,Inquiry,10
820,911,34110,68,35,19799,Online,Complaint,7
821,77,10789,35,2,49771,Online,Inquiry,8
822,762,9329,4,48,43512,Phone,Feedback,1
823,11,32763,32,42,46188,Phone,Inquiry,9
824,462,17976,67,24,6351,Phone,Complaint,8
825,575,1026,57,23,42769,Online,Feedback,8
826,557,31054,87,14,20798,Online,Feedback,3
827,803,34174,51,28,37547,In Person,Inquiry,1
828,349,28015,47,39,36057,Online,Complaint,6
829,913,38686,56,19,13250,In Person,Feedback,7
830,119,37449,69,51,39072,Online,Inquiry,4
831,957,18108,26,27,15799,In Person,Inquiry,10
832,855,15331,13,37,571,Phone,Inquiry,7
833,395,28221,38,22,27920,Phone,Feedback,7
834,101,2907,73,51,34708,In Person,Inquiry,2
835,928,14267,2,13,32805,Phone,Feedback,10
836,448,29684,64,18,28768,Online,Inquiry,10
837,41,1401,98,30,45407,Online,Complaint,9
838,92,12392,29,11,3213,In Person,Inquiry,3
839,39,14761,26,1,32453,Online,Complaint,7
840,699,33426,52,1,49272,In Person,Complaint,2
841,2,5122,67,13,10356,Phone,Inquiry,7
842,949,32563,94,38,9092,Phone,Feedback,10
843,501,11497,82,7,24176,Phone,Complaint,5
844,692,4682,3,33,35338,Online,Complaint,9
845,392,17171,82,34,42657,Phone,Feedback,4
846,283,18742,65,48,49102,In Person,Feedback,8
847,299,25632,33,21,25711,Online,Feedback,6
848,204,35139,53,23,6698,Online,Complaint,1
849,7,29564,3,16,25914,Phone,Inquiry,6
850,861,23503,60,25,45136,In Person,Feedback,6
851,146,11542,11,27,2618,Online,Feedback,7
852,154,42384,67,27,34861,Phone,Feedback,2
853,54,30153,30,5,19713,In Person,Complaint,2
854,279,24195,26,30,44626,In Person,Feedback,1
855,417,10484,7,2,34351,Phone,Feedback,4
856,45,43513,32,53,3963,Phone,Inquiry,9
857,494,31780,78,29,26532,Phone,Complaint,10
858,64,13631,0,15,13418,In Person,Inquiry,2
859,52,16047,42,48,17313,In Person,Inquiry,8
860,106,24591,99,36,16003,Phone,Complaint,5
861,67,27153,47,22,49680,Online,Complaint,2
862,152,42263,26,21,11256,Phone,Complaint,7
863,452,8265,11,25,7428,Online,Complaint,7
864,627,630,27,46,35200,In Person,Inquiry,9
865,141,7139,99,24,26467,Online,Complaint,3
866,836,23999,9,46,35948,Phone,Inquiry,4
867,586,3311,99,30,22433,Phone,Inquiry,9
868,960,32077,8,37,49352,Phone,Inquiry,9
869,985,21119,4,5,47587,In Person,Inquiry,7
870,732,41624,80,40,40939,Phone,Complaint,5
871,666,39101,95,22,4607,Online,Complaint,1
872,770,2815,74,14,10188,In Person,Feedback,8
873,428,12441,38,19,3680,Online,Feedback,9
874,227,2383,64,19,15433,In Person,Inquiry,8
875,636,38655,52,34,36076,Online,Feedback,3
876,810,1233,29,14,3403,In Person,Complaint,1
877,180,7875,27,11,9960,In Person,Feedback,5
878,928,37831,65,49,971,In Person,Inquiry,9
879,535,44727,44,13,8853,Phone,Inquiry,6
880,920,42977,70,1,13420,In Person,Complaint,7
881,483,1466,56,44,43724,In Person,Inquiry,9
882,570,20947,42,9,2255,In Person,Feedback,10
883,267,33743,79,39,49846,Phone,Complaint,9
884,255,40890,64,33,22073,Phone,Complaint,4
885,950,13140,42,47,47304,Online,Feedback,1
886,635,2386,78,3,9289,Phone,Feedback,6
887,99,35188,57,22,42585,Online,Feedback,9
888,9,8529,37,53,45990,Online,Feedback,6
889,776,14814,25,42,35768,In Person,Feedback,10
890,77,40443,75,17,37511,Online,Inquiry,1
891,859,19610,77,5,33324,In Person,Inquiry,6
892,134,38410,1,40,29285,Online,Complaint,2
893,277,32867,13,21,18812,Online,Feedback,4
894,938,36350,89,50,48101,Online,Inquiry,4
895,435,32083,10,18,20830,Online,Feedback,1
896,861,22242,35,31,9711,In Person,Complaint,9
897,447,34255,7,15,29364,Online,Complaint,3
898,825,4874,73,30,1918,Online,Complaint,3
899,172,34560,82,25,10415,Phone,Feedback,10
900,623,28515,11,45,1107,Phone,Feedback,8
901,771,9769,84,36,32934,In Person,Inquiry,1
902,576,3570,24,26,20223,Online,Complaint,2
903,365,2501,22,11,26662,Online,Inquiry,9
904,999,39579,11,33,37187,In Person,Feedback,7
905,296,11149,84,3,15689,In Person,Feedback,6
906,263,27997,16,52,4232,In Person,Feedback,6
907,848,40161,66,50,41728,In Person,Complaint,4
908,750,44445,65,10,26957,Phone,Feedback,4
909,665,10567,18,20,7487,Online,Complaint,3
910,451,44062,94,6,9869,In Person,Inquiry,4
911,463,14454,84,7,15054,Phone,Inquiry,3
912,616,7434,8,37,39934,Online,Inquiry,2
913,458,26874,53,49,48101,Online,Complaint,2
914,720,30992,85,25,24394,Online,Inquiry,1
915,906,28712,85,9,34901,Online,Inquiry,6
916,405,34795,5,5,12605,Phone,Feedback,1
917,206,9046,6,50,36209,Online,Feedback,6
918,683,6268,97,44,613,Online,Complaint,7
919,143,44025,26,6,15158,Online,Feedback,2
920,431,39328,51,32,2569,Phone,Complaint,3
921,509,3699,20,39,7945,In Person,Feedback,8
922,238,42409,71,36,42935,Online,Complaint,4
923,211,38606,79,6,16576,Online,Complaint,7
924,822,28314,21,2,20431,Phone,Complaint,8
925,84,28348,90,14,28249,Phone,Complaint,7
926,169,21318,92,45,43356,Online,Complaint,9
927,311,41691,57,5,37469,In Person,Complaint,3
928,648,38454,78,48,24981,Phone,Inquiry,10
929,160,5061,58,31,7978,Phone,Feedback,9
930,38,40361,72,29,8027,Phone,Feedback,7
931,970,19007,61,30,4028,In Person,Feedback,7
932,653,4447,24,13,34799,In Person,Feedback,6
933,508,33417,91,13,31648,Online,Feedback,7
934,642,30886,54,51,6712,Online,Inquiry,2
935,299,24643,32,27,17544,Phone,Complaint,9
936,950,27588,87,20,29247,Phone,Complaint,2
937,219,25483,36,11,7171,In Person,Feedback,1
938,319,28367,96,33,16100,Online,Inquiry,3
939,585,11927,19,10,21189,Online,Complaint,6
940,928,33861,80,6,528,Phone,Inquiry,2
941,590,12429,17,8,3058,Phone,Feedback,7
942,556,22881,35,7,20569,Phone,Inquiry,6
943,267,17128,38,52,15967,In Person,Feedback,3
944,366,37150,95,8,26507,Online,Inquiry,7
945,855,38144,65,2,28113,Phone,Feedback,6
946,254,25722,54,33,9371,In Person,Feedback,2
947,289,19207,16,40,41290,In Person,Feedback,3
948,206,40962,81,42,33802,Online,Inquiry,3
949,542,18908,37,53,47865,In Person,Feedback,3
950,399,15710,34,28,7452,Online,Feedback,10
951,796,44244,45,21,42431,In Person,Inquiry,4
952,16,19986,81,22,26113,Online,Feedback,10
953,849,27974,10,47,12006,In Person,Complaint,3
954,918,28890,69,11,38662,Online,Inquiry,5
955,872,3151,35,11,12887,Online,Feedback,6
956,57,20634,86,17,44937,Online,Complaint,7
957,18,33570,91,1,26222,In Person,Feedback,5
958,733,36113,91,29,24865,In Person,Inquiry,8
959,573,16645,15,18,22367,Online,Complaint,8
960,908,25792,32,35,47566,In Person,Complaint,10
961,585,25785,9,15,27428,Phone,Feedback,9
962,80,16639,19,24,20470,In Person,Inquiry,6
963,439,12808,30,30,28321,In Person,Feedback,10
964,458,40716,32,23,30249,Online,Complaint,7
965,226,43653,16,46,19987,Phone,Inquiry,2
966,205,26241,78,27,24242,In Person,Complaint,10
967,571,13971,2,27,9696,In Person,Complaint,4
968,803,20213,84,25,5576,Online,Inquiry,5
969,139,34327,63,26,21647,Online,Inquiry,3
970,654,34275,22,48,11343,In Person,Feedback,10
971,847,44200,25,26,10102,Online,Complaint,8
972,435,5780,96,41,16608,Phone,Inquiry,2
973,60,19873,42,20,22319,Phone,Inquiry,1
974,643,38809,9,47,26072,In Person,Complaint,3
975,243,1692,1,15,732,Online,Feedback,4
976,422,31523,36,5,10932,Online,Feedback,6
977,249,16579,99,22,7094,Phone,Complaint,3
978,632,2634,28,6,6949,In Person,Feedback,10
979,615,28510,41,8,13724,Phone,Feedback,4
980,899,14244,30,20,40983,Online,Feedback,6
981,424,16997,39,18,18927,In Person,Inquiry,10
982,454,26154,15,28,34795,Online,Feedback,7
983,26,32978,66,7,36119,Online,Feedback,2
984,853,34843,68,7,27412,Online,Feedback,4
985,916,22602,31,36,13023,Phone,Inquiry,6
986,118,20931,91,7,20660,Online,Inquiry,6
987,807,16238,21,32,33554,Phone,Complaint,10
988,840,10492,39,4,29370,Phone,Feedback,4
989,569,20032,26,41,18734,In Person,Inquiry,8
990,167,16512,40,34,31492,In Person,Inquiry,3
991,789,1237,22,12,29924,In Person,Complaint,1
992,26,1551,15,18,12131,Online,Feedback,3
993,360,19615,22,31,25668,Online,Inquiry,7
994,846,612,19,44,6098,In Person,Feedback,10
995,569,697,33,21,7572,Phone,Feedback,4
996,556,18584,94,6,30442,Phone,Inquiry,7
997,486,2899,67,12,39601,Phone,Complaint,5
998,631,6981,65,17,47547,Online,Inquiry,5
999,398,37160,83,11,17347,Online,Inquiry,4
1000,505,11712,14,32,2957,In Person,Inquiry,7
1001,209,25856,83,40,46011,In Person,Complaint,2
1002,669,12907,80,25,27753,Online,Complaint,7
1003,262,38181,52,9,36306,In Person,Complaint,3
1004,395,27143,22,35,10337,In Person,Inquiry,5
1005,32,34456,63,27,48758,In Person,Complaint,10
1006,567,26125,67,17,32009,In Person,Feedback,8
1007,87,1785,85,43,7909,Online,Feedback,8
1008,690,26457,21,43,1361,Online,Complaint,4
1009,915,5424,24,15,40663,Online,Feedback,9
1010,121,5026,0,37,27154,Phone,Feedback,5
1011,835,11615,52,13,9141,In Person,Feedback,6
1012,355,44063,97,51,21134,In Person,Complaint,2
1013,813,35072,26,18,5472,In Person,Complaint,6
1014,827,44248,76,4,43783,Phone,Complaint,8
1015,297,33159,33,47,10364,Online,Inquiry,4
1016,106,17703,40,51,42863,Online,Complaint,2
1017,848,15240,31,40,23891,In Person,Complaint,5
1018,135,43242,80,47,49301,Online,Inquiry,4
1019,269,17149,73,18,21210,In Person,Complaint,9
1020,548,21608,23,19,29688,Phone,Complaint,3
1021,721,17143,53,45,7285,Phone,Feedback,5
1022,342,15719,91,37,33205,Phone,Feedback,4
1023,601,39793,79,10,45159,Online,Complaint,2
1024,108,11229,83,35,35389,Phone,Feedback,10
1025,9,34094,47,22,445,Online,Inquiry,1
